age,annual_income,credit_score,loan_amount,loan_term_months,interest_rate,debt_to_income,employment_length_years,num_open_accounts,num_late_payments_2yrs,home_ownership,purpose,default
22,51400.0,703.0,11700.0,36,10.58,30.3,6.8,4,0,MORTGAGE,credit_card,0
68,39100.0,751.0,14200.0,48,12.21,18.9,6.9,12,2,RENT,home_improvement,0
41,69100.0,605.0,15000.0,36,10.26,28.7,10.4,5,4,RENT,debt_consolidation,0
46,75300.0,508.0,7800.0,36,12.69,35.1,2.4,8,0,OWN,small_business,0
66,39400.0,850.0,11600.0,36,8.4,17.7,11.6,7,1,rent,major_purchase,0
61,91500.0,584.0,14700.0,60,11.49,42.7,6.7,6,3,MORTGAGE,home_improvement,1
63,54700.0,679.0,27300.0,36,7.42,16.6,,4,3,MORTGAGE,major_purchase,0
26,60200.0,727.0,18600.0,36,10.13,26.6,5.5,2,2,MORTGAGE,debt_consolidation,0
58,91300.0,585.0,17300.0,36,9.73,7.4,2.3,7,0,MORTGAGE,home_improvement,0
52,50300.0,702.0,17200.0,24,9.34,43.0,0.6,6,0,MORTGAGE,medical,0
24,41300.0,624.0,11600.0,84,11.69,41.6,3.5,6,4,MORTGAGE,debt_consolidation,0
51,74400.0,539.0,35700.0,60,13.77,15.7,0.7,8,1,RENT,credit_card,0
24,30600.0,641.0,39000.0,36,8.44,10.4,0.2,11,0,RENT,major_purchase,1
51,28700.0,631.0,13100.0,36,13.26,25.7,8.4,9,3,OWN,other,1
37,37100.0,668.0,27200.0,48,8.13,27.8,0.4,4,0,OWN,small_business,0
51,102000.0,713.0,20000.0,36,6.04,22.2,3.8,3,0,rent,debt_consolidation,0
54,21800.0,684.0,18400.0,12,10.98,30.9,0.1,10,0,OWN,medical,0
59,104400.0,629.0,23600.0,36,8.9,15.7,18.2,2,1,RENT,debt_consolidation,0
59,50300.0,725.0,42400.0,60,7.42,14.8,6.3,8,0,MORTGAGE,debt_consolidation,0
36,26500.0,719.0,11800.0,36,6.03,8.8,3.2,4,1,rent,medical,0
62,31800.0,738.0,15400.0,36,9.3,20.1,20.6,9,0,MORTGAGE,debt_consolidation,0
30,49500.0,675.0,15100.0,36,10.16,14.4,7.9,7,0,RENT,debt_consolidation,0
39,34100.0,574.0,20400.0,84,13.51,45.8,0.3,5,5,OWN,debt_consolidation,1
59,36200.0,623.0,9900.0,48,11.89,40.7,1.1,4,1,OWN,debt_consolidation,0
42,24800.0,681.0,22100.0,24,10.2,43.2,4.4,4,0,Mortgage,credit_card,0
41,17100.0,613.0,8700.0,48,10.28,40.0,11.4,5,2,rent,credit_card,0
25,86100.0,610.0,14900.0,84,12.36,1.8,4.6,7,0,MORTGAGE,credit_card,0
42,33800.0,655.0,18700.0,24,12.15,13.0,3.7,6,1,RENT,small_business,0
24,83400.0,539.0,9900.0,36,11.82,25.4,1.3,7,0,MORTGAGE,credit_card,0
53,28700.0,745.0,18800.0,36,6.48,13.8,4.7,3,0,MORTGAGE,small_business,0
49,76500.0,718.0,24400.0,48,11.29,37.5,5.7,7,0,MORTGAGE,credit_card,0
1,55400.0,712.0,16500.0,48,9.3,24.2,2.0,2,2,RENT,major_purchase,0
56,37700.0,803.0,17900.0,84,9.27,42.2,1.4,3,1,RENT,home_improvement,0
42,46200.0,551.0,10800.0,24,13.97,,12.1,7,0,MORTGAGE,home_improvement,1
55,80200.0,672.0,14600.0,24,9.48,22.8,3.8,4,0,RENT,credit_card,0
61,49400.0,612.0,10500.0,48,11.5,24.9,4.5,6,0,RENT,debt_consolidation,0
36,84100.0,533.0,5400.0,36,14.64,29.8,3.0,6,0,MORTGAGE,credit_card,0
32,141500.0,685.0,32700.0,48,10.5,21.6,1.6,7,0,rent,medical,0
43,54100.0,714.0,20600.0,60,9.51,27.5,3.6,1,1,OWN,home_improvement,0
27,26200.0,723.0,23400.0,36,9.01,49.1,4.2,1,1,MORTGAGE,major_purchase,0
51,35600.0,712.0,21800.0,36,9.37,26.0,15.2,11,0,OWN,debt_consolidation,0
66,35600.0,620.0,16200.0,60,13.43,17.5,0.0,14,2,OWN,home_improvement,0
33,58100.0,679.0,8500.0,36,9.2,21.3,1.9,6,0,MORTGAGE,medical,0
34,69200.0,695.0,8300.0,36,10.12,12.0,3.8,5,0,MORTGAGE,major_purchase,0
33,54600.0,757.0,7900.0,60,5.76,41.1,0.4,7,2,RENT,debt_consolidation,0
64,21400.0,535.0,12400.0,36,12.93,43.4,2.1,6,3,rent,debt_consolidation,1
45,22800.0,683.0,10100.0,60,9.66,48.6,10.7,5,1,RENT,major_purchase,1
46,32000.0,568.0,9400.0,60,13.74,37.5,3.9,4,0,RENT,small_business,0
47,35400.0,653.0,21600.0,24,8.39,27.3,1.6,9,0,MORTGAGE,home_improvement,0
54,75200.0,632.0,21700.0,24,13.54,9.4,1.0,13,1,RENT,medical,0
31,,483.0,9400.0,12,12.56,32.1,1.8,12,1,MORTGAGE,medical,1
57,56800.0,648.0,11700.0,48,11.22,16.3,0.5,4,0,RENT,major_purchase,0
44,52500.0,613.0,27400.0,60,12.7,33.5,2.3,8,0,RENT,debt_consolidation,0
35,,664.0,14100.0,36,10.5,,4.2,5,1,rent,credit_card,0
46,78100.0,587.0,45100.0,36,14.68,40.2,16.3,5,1,MORTGAGE,credit_card,0
38,54400.0,674.0,15100.0,24,8.61,33.6,1.7,8,1,Mortgage,debt_consolidation,0
68,48100.0,718.0,20000.0,60,12.07,24.6,5.7,3,2,rent,debt_consolidation,0
48,36000.0,676.0,36400.0,60,11.9,40.4,1.2,7,1,OWN,small_business,0
31,63700.0,654.0,29500.0,24,12.33,29.0,0.6,5,2,OWN,debt_consolidation,0
36,49800.0,692.0,54700.0,84,10.02,38.2,1.5,9,1,RENT,medical,0
46,30800.0,670.0,8400.0,48,9.77,8.3,4.4,7,1,MORTGAGE,credit_card,0
56,29700.0,637.0,12300.0,48,9.48,45.4,7.3,7,2,MORTGAGE,home_improvement,0
26,72400.0,709.0,28000.0,48,6.94,11.0,2.5,7,2,RENT,debt_consolidation,0
57,48300.0,666.0,15500.0,36,9.06,8.8,0.0,4,0,rent,other,0
27,60200.0,684.0,16000.0,36,9.58,7.5,1.3,12,4,MORTGAGE,debt_consolidation,0
69,57800.0,686.0,29000.0,36,5.59,22.1,8.5,9,0,rent,debt_consolidation,0
44,29600.0,582.0,10500.0,48,11.3,28.2,0.7,7,1,rent,home_improvement,1
32,62900.0,697.0,10000.0,36,11.11,29.9,,9,1,RENT,medical,0
42,,583.0,9600.0,36,13.09,29.4,8.5,7,1,RENT,major_purchase,0
49,69500.0,837.0,23400.0,84,3.53,13.9,0.5,12,0,MORTGAGE,other,0
57,47900.0,691.0,9900.0,36,7.95,50.5,11.1,6,0,MORTGAGE,credit_card,0
38,44300.0,686.0,16100.0,24,10.61,38.3,0.1,6,1,rent,debt_consolidation,0
60,23400.0,662.0,9800.0,36,9.43,28.2,0.2,4,2,OWN,debt_consolidation,1
48,32800.0,667.0,7800.0,24,8.57,37.5,2.1,4,1,OWN,credit_card,0
66,69400.0,782.0,7000.0,36,6.61,24.3,1.0,7,1,MORTGAGE,other,0
21,64700.0,678.0,15000.0,36,9.1,27.9,5.7,7,0,rent,home_improvement,0
42,15000.0,635.0,16200.0,24,9.42,31.0,4.6,5,1,rent,major_purchase,1
41,74400.0,782.0,26600.0,48,5.97,39.8,4.6,5,0,RENT,small_business,0
36,70600.0,584.0,18400.0,36,7.4,32.1,3.4,5,1,MORTGAGE,debt_consolidation,1
66,83600.0,748.0,7900.0,36,5.63,38.7,0.2,7,3,rent,medical,0
32,54300.0,653.0,21700.0,48,12.63,28.2,2.8,1,3,MORTGAGE,debt_consolidation,0
34,44300.0,620.0,20600.0,24,11.76,25.2,18.1,7,1,MORTGAGE,other,0
22,54000.0,582.0,31800.0,36,9.22,9.9,1.1,4,0,rent,home_improvement,0
47,84900.0,740.0,24800.0,12,8.75,13.9,14.2,7,0,RENT,medical,0
67,53100.0,654.0,18300.0,36,7.15,43.8,0.3,7,1,OWN,credit_card,0
56,54000.0,850.0,13700.0,60,3.54,10.3,7.6,5,1,rent,other,0
66,93300.0,572.0,23200.0,84,10.59,22.3,4.6,7,1,OWN,credit_card,0
56,32800.0,710.0,9700.0,60,9.85,,1.7,7,0,OWN,major_purchase,0
61,25100.0,643.0,28200.0,60,10.5,30.7,1.0,7,0,MORTGAGE,small_business,0
29,64100.0,670.0,30300.0,36,9.79,44.1,4.8,7,1,RENT,debt_consolidation,0
64,100500.0,758.0,22300.0,48,7.46,20.2,9.5,10,1,MORTGAGE,other,0
32,47300.0,736.0,9900.0,36,8.23,10.3,5.0,7,0,rent,debt_consolidation,0
36,69200.0,778.0,21800.0,48,7.01,27.2,0.2,9,1,RENT,major_purchase,0
30,51700.0,777.0,23500.0,36,5.7,35.1,3.2,5,1,Mortgage,debt_consolidation,0
32,46100.0,670.0,22400.0,60,10.79,44.5,2.7,6,1,MORTGAGE,credit_card,0
30,42300.0,645.0,14000.0,36,10.19,48.5,2.8,5,0,RENT,debt_consolidation,0
55,59300.0,626.0,17300.0,36,10.6,30.9,0.1,7,3,RENT,credit_card,0
40,45600.0,554.0,10000.0,36,13.41,46.2,6.6,4,0,RENT,home_improvement,0
66,51300.0,579.0,5500.0,36,13.94,15.4,0.1,8,1,MORTGAGE,credit_card,1
37,31500.0,703.0,30600.0,36,9.97,29.9,2.1,6,0,RENT,medical,0
33,108400.0,521.0,6100.0,12,14.49,33.3,6.7,6,1,MORTGAGE,debt_consolidation,0
36,75700.0,710.0,15700.0,60,8.66,18.7,3.9,5,0,OWN,debt_consolidation,0
57,53500.0,650.0,29800.0,24,8.09,34.0,1.4,6,0,MORTGAGE,debt_consolidation,0
26,31200.0,633.0,14500.0,84,11.66,36.3,2.7,8,0,MORTGAGE,credit_card,0
68,56000.0,773.0,4500.0,36,7.23,36.8,0.8,5,1,MORTGAGE,debt_consolidation,0
48,43000.0,766.0,11100.0,36,4.17,19.1,1.1,4,1,RENT,home_improvement,0
44,32200.0,733.0,8800.0,24,10.11,33.2,2.2,7,1,RENT,debt_consolidation,0
30,75800.0,728.0,15200.0,24,6.86,18.1,1.5,2,0,Mortgage,debt_consolidation,0
39,32500.0,641.0,8300.0,36,7.31,22.2,6.3,4,0,Mortgage,debt_consolidation,0
60,64400.0,670.0,9800.0,12,11.19,6.0,0.6,7,3,MORTGAGE,small_business,0
34,68600.0,537.0,10800.0,36,12.93,31.6,10.4,5,2,Mortgage,debt_consolidation,0
42,22800.0,625.0,21000.0,48,14.1,32.4,1.6,9,2,RENT,credit_card,0
57,70900.0,704.0,13600.0,60,10.41,6.8,2.3,8,0,rent,credit_card,0
68,40100.0,746.0,42900.0,12,6.78,29.3,4.6,8,0,MORTGAGE,credit_card,0
62,46800.0,649.0,9500.0,24,10.44,38.4,1.1,5,0,RENT,credit_card,0
45,58900.0,600.0,17600.0,48,14.32,6.4,1.9,6,2,rent,debt_consolidation,1
24,60100.0,716.0,19300.0,60,8.74,51.0,8.7,6,1,rent,credit_card,0
30,45700.0,503.0,25500.0,36,14.49,39.9,5.2,3,2,OWN,debt_consolidation,1
61,,590.0,18600.0,84,9.45,13.0,1.1,6,2,RENT,small_business,0
42,83100.0,719.0,16200.0,24,8.21,5.5,1.0,12,0,RENT,major_purchase,0
53,25300.0,652.0,10700.0,12,8.57,36.4,5.9,5,1,rent,major_purchase,1
60,57800.0,695.0,36600.0,24,8.88,23.8,0.9,5,0,MORTGAGE,other,0
68,44100.0,647.0,27800.0,84,9.24,50.8,25.8,9,0,OWN,debt_consolidation,0
28,59400.0,674.0,17100.0,84,6.56,42.9,5.6,7,1,MORTGAGE,medical,0
37,98300.0,664.0,25500.0,84,7.72,19.9,8.0,5,2,MORTGAGE,credit_card,0
46,61700.0,683.0,12300.0,24,12.86,7.0,7.5,4,1,MORTGAGE,debt_consolidation,0
54,68500.0,742.0,20300.0,36,8.3,22.3,2.8,5,0,OWN,credit_card,0
49,63300.0,603.0,14900.0,36,11.1,,9.0,7,0,OWN,credit_card,0
49,22400.0,682.0,14400.0,36,9.45,39.4,1.8,8,1,OWN,debt_consolidation,0
52,70400.0,699.0,17600.0,24,9.54,25.3,0.2,6,0,OWN,home_improvement,0
69,90900.0,682.0,30200.0,12,12.15,15.9,7.6,3,1,RENT,medical,0
23,70700.0,562.0,38500.0,60,11.18,24.2,0.6,6,2,RENT,credit_card,1
56,32500.0,770.0,17300.0,24,9.69,26.4,0.6,3,0,OWN,other,0
32,59900.0,448.0,7200.0,60,13.83,28.3,2.3,6,2,MORTGAGE,home_improvement,1
35,80600.0,795.0,36300.0,60,7.51,0.2,5.4,3,2,rent,home_improvement,0
26,78700.0,672.0,35500.0,36,8.44,27.7,0.5,9,0,OWN,small_business,0
64,40100.0,784.0,12500.0,36,9.3,22.9,3.6,9,0,MORTGAGE,medical,0
65,19000.0,588.0,18500.0,60,11.82,27.6,2.8,5,4,RENT,credit_card,1
57,29400.0,625.0,7600.0,36,10.89,19.1,6.4,2,2,RENT,debt_consolidation,1
26,30600.0,548.0,10900.0,36,13.69,51.4,1.6,6,3,rent,home_improvement,1
49,42400.0,734.0,21100.0,48,8.53,38.7,2.1,2,0,Mortgage,debt_consolidation,0
61,58700.0,659.0,11600.0,60,8.87,18.2,,5,2,OWN,credit_card,0
24,48400.0,598.0,12000.0,60,11.02,28.5,2.7,4,0,MORTGAGE,home_improvement,0
29,,604.0,15500.0,48,11.98,42.1,6.8,7,2,MORTGAGE,small_business,0
26,45400.0,680.0,11500.0,84,7.89,28.0,0.5,7,4,OWN,medical,0
59,29700.0,653.0,26600.0,24,10.18,26.4,3.4,4,1,RENT,home_improvement,0
48,35100.0,668.0,14000.0,36,11.03,30.3,0.7,5,0,RENT,major_purchase,1
48,60400.0,592.0,45700.0,24,10.65,39.9,1.1,8,0,RENT,medical,1
48,25000.0,749.0,27000.0,12,7.65,43.8,12.0,9,1,MORTGAGE,debt_consolidation,0
47,72400.0,546.0,11800.0,24,13.7,29.8,10.0,4,1,OWN,major_purchase,0
55,81200.0,649.0,23600.0,36,11.94,19.4,1.4,3,1,Mortgage,other,0
62,30600.0,,27200.0,36,9.23,28.1,3.6,4,1,MORTGAGE,home_improvement,0
30,52600.0,688.0,22000.0,24,14.18,32.5,8.0,7,1,rent,debt_consolidation,0
27,31500.0,625.0,17800.0,24,10.45,,4.2,3,1,MORTGAGE,medical,0
40,36400.0,765.0,16000.0,36,7.18,26.7,1.0,9,0,MORTGAGE,debt_consolidation,0
46,47900.0,746.0,11700.0,84,5.71,25.0,2.9,2,0,RENT,debt_consolidation,0
61,55400.0,595.0,14000.0,24,14.31,20.6,,7,1,RENT,credit_card,0
30,,713.0,6900.0,36,9.43,29.9,3.1,6,1,RENT,medical,0
25,65500.0,560.0,8300.0,60,12.81,34.3,5.2,5,1,RENT,credit_card,0
24,92100.0,541.0,24400.0,60,11.41,21.6,1.1,9,0,RENT,debt_consolidation,0
22,46100.0,661.0,11700.0,60,10.54,26.8,0.8,6,2,MORTGAGE,other,0
25,87600.0,633.0,18300.0,36,15.14,32.3,2.0,1,3,RENT,major_purchase,0
28,37000.0,633.0,30900.0,48,12.79,39.3,0.4,10,1,RENT,debt_consolidation,0
33,48800.0,672.0,9400.0,48,8.59,9.5,4.6,6,1,rent,debt_consolidation,0
42,33400.0,554.0,12300.0,84,11.04,41.4,3.6,3,0,MORTGAGE,home_improvement,1
31,56600.0,667.0,28900.0,48,9.63,13.9,0.1,10,0,MORTGAGE,debt_consolidation,0
69,62700.0,574.0,10000.0,24,14.07,42.1,17.9,12,1,MORTGAGE,debt_consolidation,0
62,53700.0,575.0,12200.0,36,11.24,19.7,8.0,5,0,rent,small_business,0
46,64700.0,574.0,38200.0,60,8.93,29.9,4.2,5,1,MORTGAGE,home_improvement,0
54,134300.0,639.0,14200.0,36,13.03,46.9,5.2,3,2,OWN,debt_consolidation,0
43,53900.0,611.0,31400.0,36,9.22,21.6,5.7,6,4,RENT,small_business,0
25,40200.0,667.0,17500.0,36,12.94,31.3,1.2,6,1,MORTGAGE,medical,0
60,22000.0,701.0,38100.0,60,7.56,47.1,5.6,5,1,MORTGAGE,credit_card,0
37,48500.0,590.0,9200.0,48,11.13,36.4,0.3,5,0,OWN,debt_consolidation,0
61,44400.0,607.0,27400.0,60,6.94,42.1,0.1,7,0,MORTGAGE,home_improvement,0
28,45200.0,582.0,17800.0,60,12.02,30.2,2.9,6,0,rent,other,1
30,20100.0,522.0,49900.0,60,13.1,29.3,4.2,6,0,RENT,credit_card,0
25,46500.0,676.0,15900.0,36,7.9,35.3,3.7,2,1,rent,other,0
42,31900.0,809.0,61900.0,48,9.58,28.9,,7,0,MORTGAGE,credit_card,0
61,39400.0,695.0,16100.0,60,10.2,43.6,1.0,7,1,rent,other,0
46,40200.0,591.0,4400.0,36,11.5,21.6,1.1,6,1,RENT,medical,0
31,65400.0,702.0,14900.0,48,7.1,28.7,1.7,9,0,MORTGAGE,credit_card,0
60,61000.0,792.0,7700.0,60,5.43,16.6,4.5,5,0,RENT,debt_consolidation,0
34,63300.0,719.0,15700.0,12,7.34,26.9,1.1,6,0,RENT,debt_consolidation,0
56,53500.0,467.0,25000.0,48,12.7,44.6,3.0,11,1,RENT,other,1
41,50700.0,575.0,15400.0,60,11.94,21.7,7.5,7,1,RENT,debt_consolidation,0
65,82200.0,558.0,17200.0,36,11.35,41.8,3.1,3,0,Mortgage,credit_card,0
41,54900.0,760.0,9100.0,36,12.32,4.9,2.1,5,1,RENT,credit_card,0
46,77000.0,559.0,7800.0,24,11.05,20.9,12.1,5,0,rent,other,0
32,41000.0,534.0,9900.0,60,14.36,2.6,23.9,6,2,OWN,medical,1
56,46800.0,643.0,41200.0,36,8.86,7.3,14.5,4,1,MORTGAGE,medical,0
62,25600.0,656.0,13000.0,36,10.87,33.6,0.4,3,2,RENT,major_purchase,1
39,54700.0,675.0,6400.0,84,10.12,39.1,2.8,7,1,RENT,credit_card,0
63,29200.0,732.0,11400.0,60,10.4,19.7,7.6,14,1,RENT,credit_card,0
21,82500.0,705.0,15200.0,60,9.08,13.1,0.0,4,1,rent,major_purchase,0
43,58200.0,657.0,9800.0,60,12.75,40.1,1.4,2,1,MORTGAGE,medical,0
57,28800.0,648.0,19300.0,36,13.29,23.1,2.1,8,0,RENT,small_business,0
64,67300.0,648.0,7800.0,24,11.68,14.5,4.0,6,0,RENT,debt_consolidation,0
63,51100.0,645.0,5300.0,36,9.98,24.4,1.2,5,0,Mortgage,other,0
61,44300.0,631.0,15400.0,36,12.67,55.6,0.4,10,2,MORTGAGE,debt_consolidation,1
40,40800.0,757.0,6600.0,12,7.4,16.6,5.9,5,2,OWN,medical,0
34,55000.0,642.0,9400.0,48,13.05,20.2,4.0,6,1,MORTGAGE,major_purchase,0
40,89400.0,507.0,25600.0,36,15.49,8.7,0.7,11,2,OWN,other,0
28,,554.0,12100.0,36,11.35,10.6,3.1,10,2,MORTGAGE,credit_card,0
31,67200.0,611.0,23100.0,36,10.89,31.1,8.5,6,1,MORTGAGE,debt_consolidation,0
55,28400.0,779.0,6100.0,24,10.03,33.4,3.0,6,0,OWN,credit_card,0
35,29700.0,746.0,30000.0,36,7.33,28.5,2.2,4,0,OWN,credit_card,0
23,76000.0,618.0,30800.0,60,11.84,18.0,5.5,4,1,RENT,debt_consolidation,0
58,30800.0,588.0,33100.0,48,13.61,21.7,1.6,3,1,OWN,major_purchase,0
41,31400.0,535.0,24900.0,36,11.43,47.9,2.4,2,1,OWN,medical,1
45,44800.0,777.0,12200.0,24,8.54,16.5,3.2,6,0,MORTGAGE,debt_consolidation,0
31,101400.0,577.0,16800.0,24,12.9,22.8,0.1,7,2,rent,debt_consolidation,0
67,138700.0,747.0,27400.0,48,7.66,22.7,1.2,5,0,OWN,major_purchase,0
69,100600.0,719.0,16400.0,24,10.71,0.0,0.3,7,0,rent,credit_card,0
33,73700.0,680.0,10100.0,36,7.59,33.0,0.5,1,0,MORTGAGE,small_business,0
49,98500.0,652.0,17400.0,24,10.82,17.5,0.3,7,0,OWN,major_purchase,0
55,101300.0,723.0,16200.0,60,8.36,40.1,0.1,5,1,MORTGAGE,credit_card,0
45,38000.0,639.0,27500.0,36,14.37,38.6,5.3,9,1,MORTGAGE,debt_consolidation,1
29,69700.0,610.0,15000.0,36,12.85,36.1,5.6,3,0,OWN,credit_card,0
27,67200.0,697.0,18600.0,48,7.47,36.9,2.8,4,0,OWN,debt_consolidation,0
42,48000.0,587.0,9500.0,24,11.62,24.4,0.6,3,3,Mortgage,major_purchase,0
27,43900.0,596.0,7700.0,60,12.99,62.3,1.1,11,1,rent,debt_consolidation,1
41,76000.0,623.0,11200.0,36,10.21,20.9,5.7,8,1,rent,home_improvement,0
56,27200.0,772.0,6000.0,24,6.65,49.7,2.3,9,0,rent,small_business,0
55,69100.0,726.0,37500.0,60,7.23,32.2,3.5,4,0,MORTGAGE,home_improvement,0
57,20400.0,578.0,28000.0,48,9.65,34.4,1.6,5,1,rent,credit_card,1
43,83000.0,569.0,15300.0,36,12.74,57.2,0.2,2,2,RENT,debt_consolidation,1
66,47900.0,650.0,17900.0,24,11.0,27.2,1.9,5,1,RENT,credit_card,0
33,34500.0,671.0,24900.0,60,8.56,30.0,6.3,3,0,RENT,debt_consolidation,0
69,78700.0,695.0,8700.0,24,9.83,32.9,2.4,4,0,OWN,debt_consolidation,0
29,30700.0,705.0,34700.0,48,6.48,42.6,4.4,5,0,RENT,debt_consolidation,0
28,33100.0,595.0,11200.0,48,10.97,43.4,2.3,7,0,MORTGAGE,major_purchase,0
49,22500.0,616.0,22200.0,60,11.33,11.1,16.2,5,1,OWN,major_purchase,1
52,,701.0,18800.0,60,7.97,37.9,,5,0,OWN,debt_consolidation,0
57,30200.0,717.0,11500.0,48,9.42,38.8,0.3,6,1,RENT,small_business,0
64,30800.0,705.0,25500.0,48,8.23,37.1,4.9,10,2,rent,other,0
23,47500.0,582.0,20300.0,48,13.75,36.6,9.0,9,0,MORTGAGE,debt_consolidation,0
44,44800.0,584.0,19500.0,48,9.35,47.9,0.6,4,2,OWN,credit_card,1
29,33600.0,533.0,17400.0,36,15.07,51.4,3.4,13,1,RENT,credit_card,1
55,72300.0,591.0,8100.0,36,10.48,30.9,1.0,4,3,MORTGAGE,debt_consolidation,0
26,53800.0,610.0,14100.0,60,11.53,46.1,0.7,6,1,MORTGAGE,credit_card,1
62,93800.0,510.0,19500.0,48,12.53,42.5,0.1,7,0,RENT,debt_consolidation,0
31,60800.0,803.0,3800.0,12,7.03,39.1,5.3,7,1,RENT,credit_card,0
24,47600.0,561.0,14900.0,36,14.64,36.4,1.4,10,2,RENT,credit_card,1
54,18800.0,619.0,14800.0,84,9.57,39.0,0.1,6,3,MORTGAGE,medical,0
39,35100.0,704.0,12200.0,60,9.91,44.7,2.5,7,2,Mortgage,major_purchase,0
22,40300.0,648.0,17600.0,60,9.21,29.5,9.2,9,3,Mortgage,credit_card,1
54,31900.0,663.0,8200.0,12,7.38,0.0,4.8,4,2,rent,credit_card,0
28,39700.0,659.0,19000.0,84,8.39,9.5,13.6,4,2,MORTGAGE,debt_consolidation,0
64,104100.0,628.0,29300.0,48,11.54,37.6,3.1,8,2,rent,credit_card,0
32,60100.0,600.0,18700.0,48,12.57,3.4,8.1,9,1,MORTGAGE,debt_consolidation,0
59,29200.0,801.0,7200.0,84,7.15,34.6,2.5,7,0,MORTGAGE,other,0
28,29900.0,572.0,20100.0,36,12.03,33.4,13.0,5,0,MORTGAGE,other,1
69,55200.0,588.0,4900.0,36,15.92,14.9,0.5,4,0,OWN,home_improvement,0
52,34500.0,795.0,8000.0,48,7.19,4.7,,6,0,OWN,other,0
25,55300.0,532.0,8500.0,48,13.91,18.9,2.0,8,1,rent,debt_consolidation,0
45,71200.0,734.0,5100.0,36,8.21,55.1,2.3,2,0,RENT,other,0
24,50700.0,673.0,3500.0,36,11.55,22.9,10.5,4,1,MORTGAGE,small_business,0
41,41600.0,837.0,19800.0,48,8.79,22.7,6.3,6,0,rent,medical,0
40,41100.0,668.0,6800.0,36,12.47,17.9,3.7,8,3,MORTGAGE,home_improvement,0
62,36300.0,649.0,14700.0,36,10.51,14.1,0.5,7,1,MORTGAGE,debt_consolidation,0
41,36400.0,656.0,16900.0,48,11.08,6.0,6.4,4,1,RENT,medical,1
58,88400.0,638.0,11800.0,48,13.4,37.0,,3,1,MORTGAGE,debt_consolidation,1
63,45300.0,601.0,11100.0,48,12.51,9.3,0.1,4,1,rent,home_improvement,1
64,59800.0,660.0,8700.0,36,12.38,39.3,6.4,6,2,Mortgage,medical,0
51,66300.0,587.0,22900.0,36,11.75,26.6,0.0,10,2,RENT,credit_card,0
31,41000.0,660.0,10000.0,36,11.3,20.9,1.6,6,0,MORTGAGE,debt_consolidation,0
23,47000.0,671.0,18900.0,60,10.32,27.9,0.6,12,1,MORTGAGE,debt_consolidation,0
37,40000.0,738.0,22000.0,60,10.15,48.3,0.8,3,0,MORTGAGE,credit_card,0
35,74800.0,763.0,18300.0,60,8.89,30.6,3.7,5,0,RENT,debt_consolidation,0
69,31500.0,515.0,9300.0,60,18.01,31.0,4.6,4,3,MORTGAGE,credit_card,1
39,39100.0,614.0,7100.0,60,12.03,29.5,1.2,4,1,rent,debt_consolidation,0
46,40500.0,760.0,18100.0,48,8.25,14.4,26.5,5,0,MORTGAGE,major_purchase,0
60,88400.0,670.0,22600.0,84,9.39,63.4,4.9,6,2,Mortgage,other,0
41,108800.0,538.0,7200.0,48,12.59,35.0,14.3,7,2,RENT,credit_card,0
48,18600.0,615.0,5900.0,24,7.89,32.5,,4,2,MORTGAGE,major_purchase,0
39,29000.0,657.0,10100.0,12,9.07,27.9,3.9,6,1,RENT,home_improvement,0
66,101800.0,591.0,19900.0,36,12.12,21.9,0.8,11,1,RENT,credit_card,0
42,30800.0,585.0,6300.0,48,12.58,28.9,2.3,3,1,rent,medical,1
23,44200.0,581.0,19200.0,24,12.58,9.0,,4,2,Mortgage,home_improvement,0
68,62100.0,693.0,18800.0,36,10.44,24.2,0.4,4,1,MORTGAGE,home_improvement,0
37,27000.0,653.0,18300.0,36,10.07,42.3,0.8,5,0,MORTGAGE,debt_consolidation,0
56,45500.0,675.0,23100.0,48,8.9,28.5,0.6,4,0,MORTGAGE,medical,1
45,32900.0,660.0,9200.0,60,9.87,28.4,1.8,3,0,MORTGAGE,small_business,0
57,38000.0,560.0,5000.0,24,13.49,22.3,7.2,4,0,OWN,debt_consolidation,0
51,120000.0,783.0,13400.0,48,6.01,28.4,7.4,7,1,MORTGAGE,other,0
65,32200.0,678.0,2700.0,60,12.62,39.7,5.9,7,1,rent,small_business,0
31,77100.0,621.0,13600.0,36,12.71,30.0,5.1,3,1,OWN,major_purchase,0
37,42800.0,613.0,22200.0,36,12.66,29.7,2.7,8,1,Mortgage,other,0
63,29000.0,763.0,12200.0,36,8.27,38.7,2.0,9,3,rent,other,0
51,38700.0,533.0,40800.0,24,12.25,30.3,9.3,8,0,OWN,debt_consolidation,0
65,52100.0,728.0,12100.0,36,6.83,29.8,3.7,8,1,MORTGAGE,debt_consolidation,1
68,30000.0,601.0,31600.0,36,8.8,1.0,1.6,4,1,MORTGAGE,credit_card,0
36,55800.0,684.0,23600.0,84,6.52,33.2,0.9,9,0,OWN,credit_card,0
51,47900.0,747.0,8600.0,36,7.5,35.8,10.5,6,0,MORTGAGE,other,0
58,23200.0,703.0,8900.0,84,9.64,49.9,0.9,3,0,RENT,medical,0
27,47200.0,738.0,17100.0,24,7.03,14.6,0.7,6,0,rent,home_improvement,0
69,46900.0,437.0,31800.0,12,16.34,23.2,0.4,6,1,rent,debt_consolidation,0
33,109000.0,503.0,18900.0,48,15.39,8.2,2.8,8,2,MORTGAGE,credit_card,1
